track name=ClinGenClass type=bedDetail description="ClinGen Gene-Disease Classification" visibility=3 group=phenDis url="https://search.clinicalgenome.org/kb/gene-validity/$$" itemRgb=On 
browser pack ncbiRefSeqCurated
#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	rgbID	ID	Description
chr17	37821598	37822807	Hypertrophic Cardiomyopathy	1000	.	37821598	37822807	153,153,255	8761	TCAP Gene-Disease Classification with Hypertrophic Cardiomyopathy - Limited
chr17	41196311	41277500	Breast-Ovarian Cancer, Familial, Susceptibility To, 1	1000	.	41196311	41277500	0,0,102	9972	BRCA1 Gene-Disease Classification with Breast-Ovarian Cancer, Familial, Susceptibility To, 1 - Definitive
chr17	41196311	41277500	Fanconi Anemia, Complementation Group S	1000	.	41196311	41277500	0,0,102	aa39798d-9b6e-430d-8bc1-2a01f81f1f72--2020-01-24T02:47:31	BRCA1 Gene-Disease Classification with Fanconi Anemia, Complementation Group S - Definitive
chr17	42082031	42086436	Hyperammonemia Due To N-Acetylglutamate Synthase Deficiency	1000	.	42082031	42086436	0,0,102	33dcead1-e3d9-4427-98fd-05a655c8c213--2019-07-26T17:02:06	NAGS Gene-Disease Classification with Hyperammonemia Due To N-Acetylglutamate Synthase Deficiency - Definitive
chr17	42449549	42466873	Glanzmann'S Thrombasthenia	1000	.	42449549	42466873	0,0,102	9fa894f5-f9e4-4b6d-bdde-eeb7ad9507e2--2019-09-04T14:30:15	ITGA2B Gene-Disease Classification with Glanzmann'S Thrombasthenia - Definitive
chr17	45331207	45390077	Glanzmann'S Thrombasthenia	1000	.	45331207	45390077	0,0,102	e16b727e-c4c6-4d1d-8e66-8acab2b605fa--2019-08-28T16:00:00	ITGB3 Gene-Disease Classification with Glanzmann'S Thrombasthenia - Definitive
chr17	56431037	56494931	Sessile Serrated Polyposis Cancer Syndrome; Sspcs	1000	.	56431037	56494931	153,153,255	9857	RNF43 Gene-Disease Classification with Sessile Serrated Polyposis Cancer Syndrome; Sspcs - Limited
chr17	56769962	56811692	Fanconi Anemia Complementation Group O	1000	.	56769962	56811692	51,51,255	3202	RAD51C Gene-Disease Classification with Fanconi Anemia Complementation Group O - Moderate
chr17	56769962	56811692	Familial Ovarian Cancer	1000	.	56769962	56811692	0,0,102	8699	RAD51C Gene-Disease Classification with Familial Ovarian Cancer - Definitive
chr17	56769962	56811692	Hereditary Breast Carcinoma	1000	.	56769962	56811692	255,153,51	8697	RAD51C Gene-Disease Classification with Hereditary Breast Carcinoma - Disputed
chr17	59756546	59940920	Hereditary Breast Carcinoma	1000	.	59756546	59940920	255,51,51	9910	BRIP1 Gene-Disease Classification with Hereditary Breast Carcinoma - Refuted
chr17	59756546	59940920	Familial Ovarian Cancer	1000	.	59756546	59940920	0,0,102	9911	BRIP1 Gene-Disease Classification with Familial Ovarian Cancer - Definitive
chr17	59756546	59940920	Fanconi Anemia Complementation Group J	1000	.	59756546	59940920	0,0,102	40aae4ea-8c9b-42a7-9d02-0f52a184712f--2019-08-18T16:04:42	BRIP1 Gene-Disease Classification with Fanconi Anemia Complementation Group J - Definitive
chr17	61678230	61685725	Leigh Syndrome	1000	.	61678230	61685725	51,51,255	ae2fd0e4-db4e-4e17-bfc8-c43719066f97--2019-10-16T15:04:33	TACO1 Gene-Disease Classification with Leigh Syndrome - Moderate
chr17	63524682	63557740	Oligodontia-Cancer Predisposition Syndrome	1000	.	63524682	63557740	51,51,255	8439	AXIN2 Gene-Disease Classification with Oligodontia-Cancer Predisposition Syndrome - Moderate
chr17	66507920	66529570	Carney Complex, Type 1	1000	.	66507920	66529570	0,0,102	fc16b2a9-c8dc-4a04-a029-2f6af049404d--2018-12-21T15:40:44	PRKAR1A Gene-Disease Classification with Carney Complex, Type 1 - Definitive
chr17	72912175	72919351	Usher Syndrome Type 1	1000	.	72912175	72919351	0,0,102	5660	USH1G Gene-Disease Classification with Usher Syndrome Type 1 - Definitive
chr17	72912175	72919351	Nonsyndromic Genetic Deafness	1000	.	72912175	72919351	255,153,51	02c62d06-b496-4a48-a514-56a772fae071--2019-05-21T16:00:00	USH1G Gene-Disease Classification with Nonsyndromic Genetic Deafness - Disputed
chr17	73841779	73851501	Autosomal Recessive Nonsyndromic Deafness	1000	.	73841779	73851501	153,153,255	baa7931c-1d6a-4260-9816-fbca764c5a0e--2018-12-09T17:00:00	WBP2 Gene-Disease Classification with Autosomal Recessive Nonsyndromic Deafness - Limited
chr17	78075354	78093679	Glycogen Storage Disease Ii	1000	.	78075354	78093679	0,0,102	0554320e-6a8f-4c39-be7f-99959a8341ee--2019-01-23T17:00:00	GAA Gene-Disease Classification with Glycogen Storage Disease Ii - Definitive
chr17	79476996	79479892	Nonsyndromic Genetic Deafness	1000	.	79476996	79479892	0,0,102	db9f5d19-5ebc-4a1a-a4c3-79ff27f69a0e--2019-01-07T17:00:00	ACTG1 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr17	79476996	79479892	Baraitser-Winter Syndrome 2	1000	.	79476996	79479892	0,0,102	9969a221-1ce9-44c6-8ab7-2ad5f7ccd5ab--2019-01-07T17:00:00	ACTG1 Gene-Disease Classification with Baraitser-Winter Syndrome 2 - Definitive
chr18	3066804	3220106	Hypertrophic Cardiomyopathy	1000	.	3066804	3220106	153,153,255	8ff00fbf-6b20-49cd-8af8-0f6404240db5--2018-08-01T18:51:28	MYOM1 Gene-Disease Classification with Hypertrophic Cardiomyopathy - Limited
chr18	9102627	9134343	Leigh Syndrome	1000	.	9102627	9134343	153,153,255	1266aed1-8c25-4b28-bf8a-a0e16d9b3da9--2019-11-25T14:57:48	NDUFV2 Gene-Disease Classification with Leigh Syndrome - Limited
chr18	29171729	29178986	Hereditary Attr Amyloidosis	1000	.	29171729	29178986	0,0,102	10063	TTR Gene-Disease Classification with Hereditary Attr Amyloidosis - Definitive
chr18	44057216	44236996	Nonsyndromic Genetic Deafness	1000	.	44057216	44236996	0,0,102	a35c0909-7546-465c-a069-47e901fce483--2018-05-08T04:00:00	LOXHD1 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr18	45359465	45457517	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	45359465	45457517	51,51,255	8265	SMAD2 Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Moderate
chr18	48556582	48611411	Generalized Juvenile Polyposis/Juvenile Polyposis Coli	1000	.	48556582	48611411	0,0,102	9856	SMAD4 Gene-Disease Classification with Generalized Juvenile Polyposis/Juvenile Polyposis Coli - Definitive
chr18	52889561	53303188	Pitt-Hopkins Syndrome	1000	.	52889561	53303188	0,0,102	096f830c-0065-456a-9e26-db54fd157981--2018-05-02T13:07:00	TCF4 Gene-Disease Classification with Pitt-Hopkins Syndrome - Definitive
chr18	52942849	53068756	Pitt-Hopkins Syndrome	1000	.	52942849	53068756	0,0,102	096f830c-0065-456a-9e26-db54fd157981--2018-05-02T13:07:00	TCF4 Gene-Disease Classification with Pitt-Hopkins Syndrome - Definitive
chr18	56995055	57026508	Factor V And Factor Viii, Combined Deficiency Of, Type 1	1000	.	56995055	57026508	0,0,102	31792b8d-aca4-4832-b7f7-1993611777d7--2019-11-27T17:00:00	LMAN1 Gene-Disease Classification with Factor V And Factor Viii, Combined Deficiency Of, Type 1 - Definitive
chr18	61637262	61656608	Exfoliative Ichthyosis	1000	.	61637262	61656608	153,153,255	2e02ec85-306f-4465-b8f9-a6eb7e4e8056--2018-07-06T15:41:20	SERPINB8 Gene-Disease Classification with Exfoliative Ichthyosis - Limited
chr19	1205797	1228434	Peutz-Jeghers Syndrome	1000	.	1205797	1228434	0,0,102	9992	STK11 Gene-Disease Classification with Peutz-Jeghers Syndrome - Definitive
chr19	1205797	1228434	Familial Ovarian Cancer	1000	.	1205797	1228434	0,0,0	8708	STK11 Gene-Disease Classification with Familial Ovarian Cancer - No Reported Evidence
chr19	1383706	1395588	Leigh Syndrome	1000	.	1383706	1395588	51,51,255	b702a150-de60-429e-bb12-ba8cde1483e7--2019-11-25T16:00:08	NDUFS7 Gene-Disease Classification with Leigh Syndrome - Moderate
chr19	1397809	1401569	Guanidinoacetate Methyltransferase Deficiency	1000	.	1397809	1401569	0,0,102	f0a84d45-57f8-4763-b1c5-7a283cef5f71--2019-01-25T17:00:00	GAMT Gene-Disease Classification with Guanidinoacetate Methyltransferase Deficiency - Definitive
chr19	3585568	3593539	Nonsyndromic Genetic Deafness	1000	.	3585568	3593539	0,0,102	e5feebe1-59a9-4e28-ad85-aec5cad6b54e--2017-08-22T16:00:00	GIPC3 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr19	4090319	4124126	Noonan Syndrome-Like Disorder With Loose Anagen Hair	1000	.	4090319	4124126	0,0,0	1ecc65fd-ac70-425c-a5a3-05910f3e81c7--2018-05-29T18:17:18	MAP2K2 Gene-Disease Classification with Noonan Syndrome-Like Disorder With Loose Anagen Hair - No Reported Evidence
chr19	4090319	4124126	Cardiofaciocutaneous Syndrome	1000	.	4090319	4124126	0,0,102	7765e2a4-19e4-4b15-9233-4847606fc501--2018-07-24T15:58:45	MAP2K2 Gene-Disease Classification with Cardiofaciocutaneous Syndrome - Definitive
chr19	4090319	4124126	Costello Syndrome	1000	.	4090319	4124126	0,0,0	1ad00e2a-479e-41c8-b0da-f3394e71681a--2018-05-29T18:03:58	MAP2K2 Gene-Disease Classification with Costello Syndrome - No Reported Evidence
chr19	4090319	4124126	Noonan Syndrome	1000	.	4090319	4124126	153,153,255	6a0eeefd-9105-435d-9daf-c748e52b0941--2018-06-01T15:45:50	MAP2K2 Gene-Disease Classification with Noonan Syndrome - Limited
chr19	4090319	4124126	Noonan Syndrome With Multiple Lentigines	1000	.	4090319	4124126	0,0,0	c633e0eb-ba18-4090-a889-2df01bbdd4d0--2018-05-29T18:11:18	MAP2K2 Gene-Disease Classification with Noonan Syndrome With Multiple Lentigines - No Reported Evidence
chr19	6361462	6368915	Perrault Syndrome 3	1000	.	6361462	6368915	0,0,102	15291cb2-a541-4f88-91c8-0b441e3b64cb--2018-03-27T16:00:00	CLPP Gene-Disease Classification with Perrault Syndrome 3 - Definitive
chr19	7694670	7696510	Leigh Syndrome	1000	.	7694670	7696510	51,51,255	33c546f5-a285-424b-9ae2-9ca4fc718c67--2019-05-20T19:13:47	PET100 Gene-Disease Classification with Leigh Syndrome - Moderate
chr19	8585673	8642331	Nonsyndromic Genetic Deafness	1000	.	8585673	8642331	255,153,51	c422abbd-4f16-4da0-8569-d5d7138be488--2018-08-22T19:15:19	MYO1F Gene-Disease Classification with Nonsyndromic Genetic Deafness - Disputed
chr19	10244021	10305755	Autosomal Dominant Cerebellar Ataxia, Deafness And Narcolepsy	1000	.	10244021	10305755	0,0,102	6235	DNMT1 Gene-Disease Classification with Autosomal Dominant Cerebellar Ataxia, Deafness And Narcolepsy - Definitive
chr19	10332108	10341948	Autosomal Recessive Nonsyndromic Deafness 68	1000	.	10332108	10341948	0,0,204	8405	S1PR2 Gene-Disease Classification with Autosomal Recessive Nonsyndromic Deafness 68 - Strong
chr19	10828728	10942586	Autosomal Dominant Centronuclear Myopathy	1000	.	10828728	10942586	0,0,102	e4156721-f6b9-482c-b610-97753f3f722d--2019-12-20T17:00:00	DNM2 Gene-Disease Classification with Autosomal Dominant Centronuclear Myopathy - Definitive
chr19	11071597	11172958	Hereditary Nonpolyposis Colon Cancer	1000	.	11071597	11172958	153,153,255	9866	SMARCA4 Gene-Disease Classification with Hereditary Nonpolyposis Colon Cancer - Limited
chr19	11071597	11172958	Rhabdoid Tumor Predisposition Syndrome 2	1000	.	11071597	11172958	0,0,102	e5edb191-f515-47a3-b1d8-cc723eaef665--2018-06-29T05:50:02	SMARCA4 Gene-Disease Classification with Rhabdoid Tumor Predisposition Syndrome 2 - Definitive
chr19	13001942	13010813	Glutaryl-Coa Dehydrogenase Deficiency	1000	.	13001942	13010813	0,0,102	33a2c95e-a057-4b93-b97e-27b6597516e5--2019-11-08T13:25:56	GCDH Gene-Disease Classification with Glutaryl-Coa Dehydrogenase Deficiency - Definitive
chr19	14016955	14041693	Complex Neurodevelopmental Disorder	1000	.	14016955	14041693	0,0,102	63def86b-765e-4f12-93a3-94ef911c3190--2020-01-08T17:00:00	CC2D1A Gene-Disease Classification with Complex Neurodevelopmental Disorder - Definitive
chr19	16589867	16607003	Hypertrophic Cardiomyopathy	1000	.	16589867	16607003	153,153,255	fd8036e5-bf01-4b89-b4fc-94080d835d99--2018-08-06T13:14:27	CALR3 Gene-Disease Classification with Hypertrophic Cardiomyopathy - Limited
chr19	33321418	33360683	Cystinuria (Disease)	1000	.	33321418	33360683	0,0,102	a8e706c5-4b10-4c8a-b5ab-dda8545f464a--2019-07-26T16:00:00	SLC7A9 Gene-Disease Classification with Cystinuria (Disease) - Definitive
chr19	33790839	33793430	Acute Myeloid Leukemia	1000	.	33790839	33793430	0,0,102	4234367e-149b-4f13-9243-341396fb4ccf--2019-08-18T15:59:16	CEBPA Gene-Disease Classification with Acute Myeloid Leukemia - Definitive
chr19	35521591	35525174	Brugada Syndrome 1	1000	.	35521591	35525174	255,153,51	10158	SCN1B Gene-Disease Classification with Brugada Syndrome 1 - Disputed
chr19	36290891	36304201	Hydroxyprolinemia (Disease)	1000	.	36290891	36304201	153,153,255	d9101c67-2635-4595-b9a8-8e749bba58d1--2019-09-13T17:30:00	PRODH2 Gene-Disease Classification with Hydroxyprolinemia (Disease) - Limited
chr19	36494001	36499672	Nonsyndromic Genetic Deafness	1000	.	36494001	36499672	51,51,255	7ba8e80d-ccfe-4c9d-a2a9-6abaa9dfacc6--2017-09-08T04:00:00	SYNE4 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Moderate
chr19	41305333	41314346	Hereditary Pheochromocytoma-Paraganglioma	1000	.	41305333	41314346	153,153,255	8368	EGLN2 Gene-Disease Classification with Hereditary Pheochromocytoma-Paraganglioma - Limited
chr19	41903693	41930910	Maple Syrup Urine Disease Type 1A	1000	.	41903693	41930910	0,0,102	5c89a6c7-751a-4a99-8a32-97cc33c5df7c--2018-09-14T16:00:00	BCKDHA Gene-Disease Classification with Maple Syrup Urine Disease Type 1A - Definitive
chr19	44010870	44031396	Leigh Syndrome	1000	.	44010870	44031396	0,0,102	d29d908d-ea85-4eb4-a6a5-400c95511c9a--2019-04-08T16:17:59	ETHE1 Gene-Disease Classification with Leigh Syndrome - Definitive
chr19	45202420	45213986	Nonsyndromic Genetic Deafness	1000	.	45202420	45213986	51,51,255	e25cadf1-752a-495d-aaf2-30565519518a--2018-03-20T16:00:00	CEACAM16 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Moderate
chr19	45854648	45873845	Xeroderma Pigmentosum Group D	1000	.	45854648	45873845	0,0,102	91d0c244-d958-4358-8b92-cefefbce3843--2019-04-19T16:00:00	ERCC2 Gene-Disease Classification with Xeroderma Pigmentosum Group D - Definitive
chr19	46268042	46272497	Branchio-Oto-Renal Syndrome	1000	.	46268042	46272497	255,153,51	0667561f-aa48-4ad5-b4ff-45aac933b255--2018-08-23T13:10:52	SIX5 Gene-Disease Classification with Branchio-Oto-Renal Syndrome - Disputed
chr19	48898131	48948188	Infantile Epilepsy Syndrome	1000	.	48898131	48948188	153,153,255	a52befb3-e9e0-46f1-9abf-8ead03151230--2018-07-06T12:34:56	GRIN2D Gene-Disease Classification with Infantile Epilepsy Syndrome - Limited
chr19	49661015	49715098	Brugada Syndrome	1000	.	49661015	49715098	255,153,51	10164	TRPM4 Gene-Disease Classification with Brugada Syndrome - Disputed
chr19	50138551	50143400	Costello Syndrome	1000	.	50138551	50143400	0,0,0	0d94162d-d695-4d6e-9ae9-b475ad041e57--2018-06-06T19:10:21	RRAS Gene-Disease Classification with Costello Syndrome - No Reported Evidence
chr19	50138551	50143400	Noonan Syndrome With Multiple Lentigines	1000	.	50138551	50143400	0,0,0	09964051-fb88-4621-aaf2-4fded5fbba8c--2018-06-06T19:15:14	RRAS Gene-Disease Classification with Noonan Syndrome With Multiple Lentigines - No Reported Evidence
chr19	50138551	50143400	Cardiofaciocutaneous Syndrome	1000	.	50138551	50143400	0,0,0	95a32920-1620-4eb9-ad91-076af5da5c86--2018-06-06T19:07:22	RRAS Gene-Disease Classification with Cardiofaciocutaneous Syndrome - No Reported Evidence
chr19	50138551	50143400	Noonan Syndrome	1000	.	50138551	50143400	153,153,255	96280a14-d8cd-4c9b-b3e0-d5fcd8bf9ef6--2018-07-24T15:18:29	RRAS Gene-Disease Classification with Noonan Syndrome - Limited
chr19	50138551	50143400	Noonan Syndrome-Like Disorder With Loose Anagen Hair	1000	.	50138551	50143400	0,0,0	c016d81b-88ce-4b6a-823a-e686a6b558f7--2018-06-06T19:18:20	RRAS Gene-Disease Classification with Noonan Syndrome-Like Disorder With Loose Anagen Hair - No Reported Evidence
chr19	50706884	50813801	Nonsyndromic Genetic Deafness	1000	.	50706884	50813801	0,0,102	007697a5-2f83-40d0-b2ea-914e458a1452--2018-06-19T04:00:00	MYH14 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr19	50887579	50921275	Polymerase Proofreading-Related Adenomatous Polyposis	1000	.	50887579	50921275	0,0,102	8441	POLD1 Gene-Disease Classification with Polymerase Proofreading-Related Adenomatous Polyposis - Definitive
chr19	51848408	51858096	Multiple Acyl-Coa Dehydrogenase Deficiency	1000	.	51848408	51858096	51,51,255	d9a8d844-c82a-4258-bd48-10e2d977273e--2018-06-12T16:00:00	ETFB Gene-Disease Classification with Multiple Acyl-Coa Dehydrogenase Deficiency - Moderate
chr19	55525074	55549632	Platelet-Type Bleeding Disorder 11	1000	.	55525074	55549632	0,0,102	76262cf5-f2cd-4466-b542-bf2334a96c73--2019-10-23T16:00:00	GP6 Gene-Disease Classification with Platelet-Type Bleeding Disorder 11 - Definitive
chr19	55663135	55668957	Hypertrophic Cardiomyopathy	1000	.	55663135	55668957	0,0,102	8769	TNNI3 Gene-Disease Classification with Hypertrophic Cardiomyopathy - Definitive
chr20	740723	749228	Brown-Vialetto-Van Laere Syndrome	1000	.	740723	749228	0,0,102	b0ae82e2-4c39-45b2-ba2d-6fe2570dbcfc--2018-09-18T04:00:00	SLC52A3 Gene-Disease Classification with Brown-Vialetto-Van Laere Syndrome - Definitive
chr20	18118498	18123812	Leigh Syndrome	1000	.	18118498	18123812	153,153,255	69d9bbe0-ba3f-44f0-b340-d6d824cb969f--2019-05-20T19:18:05	PET117 Gene-Disease Classification with Leigh Syndrome - Limited
chr20	25275378	25371618	Pharc Syndrome	1000	.	25275378	25371618	0,0,102	ccd68c20-2024-4239-be51-26697e19a6b4--2018-06-28T16:45:15	ABHD12 Gene-Disease Classification with Pharc Syndrome - Definitive
chr20	30407177	30422500	Hypertrophic Cardiomyopathy	1000	.	30407177	30422500	153,153,255	6f0f41e3-7b5b-477c-b45d-598b5f8f3df0--2017-04-17T16:00:00	MYLK2 Gene-Disease Classification with Hypertrophic Cardiomyopathy - Limited
chr20	32868070	32891215	Hypermethioninemia With Deficiency Of S-Adenosylhomocysteine Hydrolase	1000	.	32868070	32891215	51,51,255	d9b3a56b-b188-44d1-9983-a059895c0ba1--2019-12-13T18:09:34	AHCY Gene-Disease Classification with Hypermethioninemia With Deficiency Of S-Adenosylhomocysteine Hydrolase - Moderate
chr20	33516235	33543601	Inherited Glutathione Synthetase Deficiency	1000	.	33516235	33543601	0,0,102	69a8e645-0e10-4ea9-8545-212ce9b0dcbf--2019-04-26T16:49:38	GSS Gene-Disease Classification with Inherited Glutathione Synthetase Deficiency - Definitive
chr20	42740336	42816218	Hypertrophic Cardiomyopathy 17	1000	.	42740336	42816218	51,51,255	8500	JPH2 Gene-Disease Classification with Hypertrophic Cardiomyopathy 17 - Moderate
chr20	42984440	43036115	Monogenic Diabetes	1000	.	42984440	43036115	0,0,102	98cb808e-02d3-4378-8e6b-9b1b2883cc65--2019-02-27T17:00:00	HNF4A Gene-Disease Classification with Monogenic Diabetes - Definitive
chr20	43029895	43061485	Monogenic Diabetes	1000	.	43029895	43061485	0,0,102	98cb808e-02d3-4378-8e6b-9b1b2883cc65--2019-02-27T17:00:00	HNF4A Gene-Disease Classification with Monogenic Diabetes - Definitive
chr20	44451854	44455953	Hypertrophic Cardiomyopathy	1000	.	44451854	44455953	0,0,0	8760	TNNC2 Gene-Disease Classification with Hypertrophic Cardiomyopathy - No Reported Evidence
chr20	45338278	45364985	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	45338278	45364985	153,153,255	8270	SLC2A10 Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Limited
chr20	47988504	48099183	Complex Neurodevelopmental Disorder	1000	.	47988504	48099183	0,0,102	986348ad-e8bb-4391-9478-7834a19415cb--2019-04-16T16:00:00	KCNB1 Gene-Disease Classification with Complex Neurodevelopmental Disorder - Definitive
chr20	57875498	57901047	Waardenburg Syndrome Type 4B	1000	.	57875498	57901047	153,153,255	04e39ada-cd77-43f0-98f3-7b4a37668a96--2018-05-30T14:25:40	EDN3 Gene-Disease Classification with Waardenburg Syndrome Type 4B - Limited
chr20	57875498	57901047	Waardenburg Syndrome Type 4B	1000	.	57875498	57901047	51,51,255	7f88c34c-a093-4fc8-b84a-49c7d2dd327f--2018-05-08T16:00:00	EDN3 Gene-Disease Classification with Waardenburg Syndrome Type 4B - Moderate
chr20	60813579	60871269	Nonsyndromic Genetic Deafness	1000	.	60813579	60871269	51,51,255	a493a4c4-3a9f-431a-a68e-d90d9a11b6f0--2017-05-16T04:00:00	OSBPL2 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Moderate
chr20	61448413	61472511	Stickler Syndrome	1000	.	61448413	61472511	51,51,255	a436c41e-0873-4e4c-b2f2-d56f75ca737a--2019-09-17T16:00:00	COL9A3 Gene-Disease Classification with Stickler Syndrome - Moderate
chr20	62031566	62033370	Undetermined Early-Onset Epileptic Encephalopathy	1000	.	62031566	62033370	0,0,102	0063ff66-c988-4635-a309-2af473917898--2018-06-14T14:54:01	KCNQ2 Gene-Disease Classification with Undetermined Early-Onset Epileptic Encephalopathy - Definitive
chr20	62037541	62103993	Undetermined Early-Onset Epileptic Encephalopathy	1000	.	62037541	62103993	0,0,102	0063ff66-c988-4635-a309-2af473917898--2018-06-14T14:54:01	KCNQ2 Gene-Disease Classification with Undetermined Early-Onset Epileptic Encephalopathy - Definitive
chr20	62119364	62130668	Complex Neurodevelopmental Disorder	1000	.	62119364	62130668	0,0,102	17551147-b62c-47a9-a12a-f425c23d90ff--2019-03-19T16:00:00	EEF1A2 Gene-Disease Classification with Complex Neurodevelopmental Disorder - Definitive
chr21	35818985	35828107	Jervell And Lange-Nielsen Syndrome 2	1000	.	35818985	35828107	51,51,255	a1d7672c-743f-4b93-b620-e20db96e47bd--2018-06-22T04:00:00	KCNE1 Gene-Disease Classification with Jervell And Lange-Nielsen Syndrome 2 - Moderate
chr21	36160097	36421595	Hereditary Thrombocytopenia With Normal Platelets-Hematological Cancer Predisposition Syndrome	1000	.	36160097	36421595	0,0,102	06aed341-58db-459b-a750-7142e29b420b--2018-06-04T19:46:55	RUNX1 Gene-Disease Classification with Hereditary Thrombocytopenia With Normal Platelets-Hematological Cancer Predisposition Syndrome - Definitive
chr21	37832919	37838739	Nonsyndromic Genetic Deafness	1000	.	37832919	37838739	0,0,102	17528cdb-97e0-4128-92de-9e419902aa62--2018-05-01T16:00:00	CLDN14 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr21	43791995	43816955	Nonsyndromic Genetic Deafness	1000	.	43791995	43816955	0,0,102	ee13ba8c-7986-4e6c-8a39-4ee197ba4023--2017-08-22T16:00:00	TMPRSS3 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr21	44473300	44496472	Classic Homocystinuria	1000	.	44473300	44496472	0,0,102	a9086d29-767b-4ab8-9274-1249b5480834--2019-04-12T16:00:00	CBS Gene-Disease Classification with Classic Homocystinuria - Definitive
chr21	44834397	44847002	Early Infantile Epileptic Encephalopathy	1000	.	44834397	44847002	153,153,255	cd76888e-9502-48f3-af06-56f1ae5ed975--2018-10-02T16:00:00	SIK1 Gene-Disease Classification with Early Infantile Epileptic Encephalopathy - Limited
chr21	45917774	46131495	Nonsyndromic Genetic Deafness	1000	.	45917774	46131495	255,153,51	f0928b06-d3bb-41fe-8222-d7f0e6c0a25a--2017-09-26T04:00:00	TSPEAR Gene-Disease Classification with Nonsyndromic Genetic Deafness - Disputed
chr22	21336557	21353326	Cardiofaciocutaneous Syndrome	1000	.	21336557	21353326	0,0,0	2f236318-ea84-4385-acd1-eff2b0b08caa--2018-06-01T20:25:47	LZTR1 Gene-Disease Classification with Cardiofaciocutaneous Syndrome - No Reported Evidence
chr22	21336557	21353326	Costello Syndrome	1000	.	21336557	21353326	0,0,0	ec8aa8ef-fbfd-43d2-90d2-fb574304158f--2018-06-04T12:49:20	LZTR1 Gene-Disease Classification with Costello Syndrome - No Reported Evidence
chr22	21336557	21353326	Noonan Syndrome With Multiple Lentigines	1000	.	21336557	21353326	0,0,0	86c25b32-e894-4835-a7fd-a22fdd12e101--2018-06-04T12:54:18	LZTR1 Gene-Disease Classification with Noonan Syndrome With Multiple Lentigines - No Reported Evidence
chr22	21336557	21353326	Noonan Syndrome With Multiple Lentigines	1000	.	21336557	21353326	0,0,0	6fd6a3fd-8928-47c2-85a9-225b128e8115--2018-06-06T14:59:40	LZTR1 Gene-Disease Classification with Noonan Syndrome With Multiple Lentigines - No Reported Evidence
chr22	21336557	21353326	Cardiofaciocutaneous Syndrome	1000	.	21336557	21353326	0,0,0	513efe98-f686-4306-bc11-4aef7500e9db--2018-06-06T14:50:33	LZTR1 Gene-Disease Classification with Cardiofaciocutaneous Syndrome - No Reported Evidence
chr22	21336557	21353326	Noonan Syndrome	1000	.	21336557	21353326	153,153,255	7aa1e103-4f77-4c50-99c5-621a6a837b95--2018-07-24T15:11:46	LZTR1 Gene-Disease Classification with Noonan Syndrome - Limited
chr22	21336557	21353326	Costello Syndrome	1000	.	21336557	21353326	0,0,0	79d3bac7-a2bc-4b7d-b146-db5b9cf05275--2018-06-06T14:55:46	LZTR1 Gene-Disease Classification with Costello Syndrome - No Reported Evidence
chr22	21336557	21353326	Noonan Syndrome-Like Disorder With Loose Anagen Hair	1000	.	21336557	21353326	0,0,0	11fc164e-e76c-46dd-92a5-56d452bb71ac--2018-06-06T15:06:37	LZTR1 Gene-Disease Classification with Noonan Syndrome-Like Disorder With Loose Anagen Hair - No Reported Evidence
chr22	21336557	21353326	Noonan Syndrome-Like Disorder With Loose Anagen Hair	1000	.	21336557	21353326	0,0,0	4466f5b4-a335-406d-a18a-1bdafae038f0--2018-06-05T12:20:37	LZTR1 Gene-Disease Classification with Noonan Syndrome-Like Disorder With Loose Anagen Hair - No Reported Evidence
chr22	21336557	21353326	Noonan Syndrome	1000	.	21336557	21353326	0,0,204	6f21db9c-87ea-4095-96ca-4277eaa21232--2018-07-25T14:59:47	LZTR1 Gene-Disease Classification with Noonan Syndrome - Strong
chr22	24129149	24176705	Rhabdoid Tumor Predisposition Syndrome 1	1000	.	24129149	24176705	0,0,102	8d7390e7-0bb1-4ba1-b97e-7f666b52c86b--2018-10-12T20:59:53	SMARCB1 Gene-Disease Classification with Rhabdoid Tumor Predisposition Syndrome 1 - Definitive
chr22	26138119	26427007	Klippel-Feil Anomaly-Myopathy-Facial Dysmorphism Syndrome	1000	.	26138119	26427007	153,153,255	00998e50-dd3f-4bfa-8500-34d34980d5c8--2020-01-12T21:35:45	MYO18B Gene-Disease Classification with Klippel-Feil Anomaly-Myopathy-Facial Dysmorphism Syndrome - Limited
